layer,filter,image,mean_activation
vgg/fc7_relu,1378,val_7531.JPEG,5738.75439453
vgg/fc7_relu,1378,val_272.JPEG,5630.43847656
vgg/fc7_relu,1379,val_7527.JPEG,3383.42285156
vgg/fc7_relu,1379,val_4266.JPEG,3134.35302734
vgg/fc7_relu,1379,val_2920.JPEG,3067.60839844
vgg/fc7_relu,1379,val_1590.JPEG,2827.06787109
vgg/fc7_relu,1379,val_6696.JPEG,2826.83251953
vgg/fc7_relu,1380,val_6121.JPEG,2294.55859375
vgg/fc7_relu,1380,val_4919.JPEG,2287.71850586
vgg/fc7_relu,1380,val_2077.JPEG,2142.08666992
vgg/fc7_relu,1380,val_2057.JPEG,2130.39111328
vgg/fc7_relu,1380,val_537.JPEG,1934.54064941
vgg/fc7_relu,1381,val_56.JPEG,7460.21582031
vgg/fc7_relu,1381,val_5267.JPEG,7048.70458984
vgg/fc7_relu,1381,val_3110.JPEG,6812.94873047
vgg/fc7_relu,1381,val_3465.JPEG,6609.72460938
vgg/fc7_relu,1381,val_1652.JPEG,6364.34619141
vgg/fc7_relu,1382,val_9552.JPEG,5024.65380859
vgg/fc7_relu,1382,val_5701.JPEG,4736.00146484
vgg/fc7_relu,1382,val_3565.JPEG,4436.82080078
vgg/fc7_relu,1382,val_8466.JPEG,4231.92871094
vgg/fc7_relu,1382,val_9120.JPEG,3985.22729492
vgg/fc7_relu,1383,val_8950.JPEG,3830.56494141
vgg/fc7_relu,1383,val_9853.JPEG,3042.72241211
vgg/fc7_relu,1383,val_2474.JPEG,2308.04541016
vgg/fc7_relu,1383,val_1420.JPEG,2288.67651367
vgg/fc7_relu,1383,val_699.JPEG,2280.24609375
vgg/fc7_relu,1384,val_9809.JPEG,6102.20800781
vgg/fc7_relu,1384,val_3641.JPEG,5851.63183594
vgg/fc7_relu,1384,val_9166.JPEG,5773.00585938
vgg/fc7_relu,1384,val_7441.JPEG,5065.11669922
vgg/fc7_relu,1384,val_3917.JPEG,5035.97216797
vgg/fc7_relu,1385,val_1149.JPEG,3667.70263672
vgg/fc7_relu,1385,val_187.JPEG,3273.37255859
vgg/fc7_relu,1385,val_9728.JPEG,2970.81933594
vgg/fc7_relu,1385,val_8565.JPEG,2248.73535156
vgg/fc7_relu,1385,val_146.JPEG,2163.82592773
vgg/fc7_relu,1386,val_4947.JPEG,5030.56884766
vgg/fc7_relu,1386,val_9705.JPEG,4757.50683594
vgg/fc7_relu,1386,val_4575.JPEG,4610.40820312
vgg/fc7_relu,1386,val_905.JPEG,4540.10693359
vgg/fc7_relu,1386,val_187.JPEG,4328.46533203
vgg/fc7_relu,1387,val_4543.JPEG,5233.11181641
vgg/fc7_relu,1387,val_1652.JPEG,5106.04394531
vgg/fc7_relu,1387,val_2992.JPEG,5062.49414062
vgg/fc7_relu,1387,val_4947.JPEG,5036.44726562
vgg/fc7_relu,1387,val_4960.JPEG,4807.99560547
vgg/fc7_relu,1388,val_902.JPEG,4918.79589844
vgg/fc7_relu,1388,val_7444.JPEG,4059.7043457
vgg/fc7_relu,1388,val_4575.JPEG,3892.88574219
vgg/fc7_relu,1388,val_6865.JPEG,3798.06860352
vgg/fc7_relu,1388,val_757.JPEG,3651.06201172
vgg/fc7_relu,1389,val_7770.JPEG,5959.03564453
vgg/fc7_relu,1389,val_2503.JPEG,4423.01757812
vgg/fc7_relu,1389,val_1215.JPEG,4288.67089844
vgg/fc7_relu,1389,val_3565.JPEG,4205.08935547
vgg/fc7_relu,1389,val_9599.JPEG,4062.18579102
vgg/fc7_relu,1390,val_1012.JPEG,6135.00488281
vgg/fc7_relu,1390,val_8280.JPEG,5336.52685547
vgg/fc7_relu,1390,val_4448.JPEG,3463.29541016
vgg/fc7_relu,1390,val_917.JPEG,3096.859375
vgg/fc7_relu,1390,val_3356.JPEG,3082.31347656
vgg/fc7_relu,1391,val_4883.JPEG,4189.88769531
vgg/fc7_relu,1391,val_272.JPEG,3871.89135742
vgg/fc7_relu,1391,val_2865.JPEG,3763.76220703
vgg/fc7_relu,1391,val_7545.JPEG,3498.65112305
vgg/fc7_relu,1391,val_285.JPEG,3421.19482422
vgg/fc7_relu,1392,val_4096.JPEG,3888.77246094
vgg/fc7_relu,1392,val_7281.JPEG,3743.29614258
vgg/fc7_relu,1392,val_444.JPEG,3612.19580078
vgg/fc7_relu,1392,val_7268.JPEG,3423.65258789
vgg/fc7_relu,1392,val_6460.JPEG,3309.72241211
vgg/fc7_relu,1393,val_6025.JPEG,4424.61523438
vgg/fc7_relu,1393,val_8782.JPEG,3975.10449219
vgg/fc7_relu,1393,val_4411.JPEG,3873.23486328
vgg/fc7_relu,1393,val_4321.JPEG,3795.05395508
vgg/fc7_relu,1393,val_4019.JPEG,3625.72509766
vgg/fc7_relu,1394,val_6862.JPEG,4045.17895508
vgg/fc7_relu,1394,val_8196.JPEG,3845.62915039
vgg/fc7_relu,1394,val_7202.JPEG,3339.09106445
vgg/fc7_relu,1394,val_5066.JPEG,3208.89282227
vgg/fc7_relu,1394,val_4072.JPEG,3167.71875
vgg/fc7_relu,1395,val_8279.JPEG,3842.27905273
vgg/fc7_relu,1395,val_2352.JPEG,3648.40112305
vgg/fc7_relu,1395,val_3746.JPEG,3433.1652832
vgg/fc7_relu,1395,val_1745.JPEG,3334.48168945
vgg/fc7_relu,1395,val_5454.JPEG,3292.32543945
vgg/fc7_relu,1396,val_5097.JPEG,7566.21630859
vgg/fc7_relu,1396,val_1963.JPEG,6828.57421875
vgg/fc7_relu,1396,val_3138.JPEG,6260.36132812
vgg/fc7_relu,1396,val_5906.JPEG,5826.31835938
vgg/fc7_relu,1396,val_1090.JPEG,5758.65722656
vgg/fc7_relu,1397,val_6422.JPEG,3806.81665039
vgg/fc7_relu,1397,val_3040.JPEG,3771.94165039
vgg/fc7_relu,1397,val_7634.JPEG,3607.40356445
vgg/fc7_relu,1397,val_2395.JPEG,3532.39257812
vgg/fc7_relu,1397,val_878.JPEG,3520.77685547
vgg/fc7_relu,1398,val_3614.JPEG,4163.76513672
vgg/fc7_relu,1398,val_5267.JPEG,3767.85839844
vgg/fc7_relu,1398,val_6800.JPEG,3384.265625
vgg/fc7_relu,1398,val_9371.JPEG,3192.57714844
vgg/fc7_relu,1398,val_8651.JPEG,3022.04516602
vgg/fc7_relu,1399,val_3398.JPEG,4471.85058594
vgg/fc7_relu,1399,val_5256.JPEG,4328.66259766
vgg/fc7_relu,1399,val_9286.JPEG,3660.50390625
vgg/fc7_relu,1399,val_5961.JPEG,3312.50952148
vgg/fc7_relu,1399,val_8531.JPEG,3003.52514648
vgg/fc7_relu,1400,val_2560.JPEG,4267.04150391
vgg/fc7_relu,1400,val_9653.JPEG,4171.125
vgg/fc7_relu,1400,val_3511.JPEG,4094.73168945
vgg/fc7_relu,1400,val_8678.JPEG,4042.42553711
vgg/fc7_relu,1400,val_4870.JPEG,3549.98657227
vgg/fc7_relu,1401,val_7976.JPEG,3386.95898438
vgg/fc7_relu,1401,val_1215.JPEG,3006.94506836
vgg/fc7_relu,1401,val_2512.JPEG,2969.91113281
vgg/fc7_relu,1401,val_1818.JPEG,2601.15332031
vgg/fc7_relu,1401,val_303.JPEG,2598.53686523
vgg/fc7_relu,1402,val_4868.JPEG,4697.97998047
vgg/fc7_relu,1402,val_8019.JPEG,4564.77197266
vgg/fc7_relu,1402,val_9091.JPEG,4023.51513672
vgg/fc7_relu,1402,val_4044.JPEG,3869.45996094
vgg/fc7_relu,1402,val_6139.JPEG,3781.48120117
vgg/fc7_relu,1403,val_1745.JPEG,3010.42700195
vgg/fc7_relu,1403,val_8346.JPEG,2685.11035156
vgg/fc7_relu,1403,val_8173.JPEG,2563.87792969
vgg/fc7_relu,1403,val_9407.JPEG,2351.66333008
vgg/fc7_relu,1403,val_4092.JPEG,2199.55737305
vgg/fc7_relu,1404,val_9426.JPEG,4929.09667969
vgg/fc7_relu,1404,val_8173.JPEG,4707.66601562
vgg/fc7_relu,1404,val_5480.JPEG,4584.75292969
vgg/fc7_relu,1404,val_9107.JPEG,4534.76123047
vgg/fc7_relu,1404,val_294.JPEG,4446.47851562
vgg/fc7_relu,1405,val_2667.JPEG,4175.25195312
vgg/fc7_relu,1405,val_4960.JPEG,3687.57202148
vgg/fc7_relu,1405,val_2547.JPEG,3682.42358398
vgg/fc7_relu,1405,val_4302.JPEG,3647.03222656
vgg/fc7_relu,1405,val_9230.JPEG,3610.87329102
vgg/fc7_relu,1406,val_4680.JPEG,4581.84619141
vgg/fc7_relu,1406,val_9617.JPEG,3933.71191406
vgg/fc7_relu,1406,val_8065.JPEG,3698.47827148
vgg/fc7_relu,1406,val_4072.JPEG,3658.26025391
vgg/fc7_relu,1406,val_7012.JPEG,3416.82592773
vgg/fc7_relu,1407,val_2548.JPEG,3965.33935547
vgg/fc7_relu,1407,val_8526.JPEG,2722.29614258
vgg/fc7_relu,1407,val_4610.JPEG,2610.24414062
vgg/fc7_relu,1407,val_9284.JPEG,2553.08618164
vgg/fc7_relu,1407,val_3936.JPEG,2522.45605469
vgg/fc7_relu,1408,val_1938.JPEG,3985.01269531
vgg/fc7_relu,1408,val_8754.JPEG,3521.015625
vgg/fc7_relu,1408,val_4923.JPEG,3369.4206543
vgg/fc7_relu,1408,val_9827.JPEG,3346.58447266
vgg/fc7_relu,1408,val_6646.JPEG,3338.48022461
vgg/fc7_relu,1409,val_6926.JPEG,5305.046875
vgg/fc7_relu,1409,val_8577.JPEG,4630.54980469
vgg/fc7_relu,1409,val_1688.JPEG,4271.30957031
vgg/fc7_relu,1409,val_9476.JPEG,4221.41064453
vgg/fc7_relu,1409,val_4302.JPEG,4077.77368164
vgg/fc7_relu,1410,val_6618.JPEG,3699.40771484
vgg/fc7_relu,1410,val_6088.JPEG,3614.64697266
vgg/fc7_relu,1410,val_3076.JPEG,3601.60644531
vgg/fc7_relu,1410,val_3245.JPEG,3309.99462891
vgg/fc7_relu,1410,val_1290.JPEG,3188.14916992
vgg/fc7_relu,1411,val_8204.JPEG,3464.98706055
vgg/fc7_relu,1411,val_4522.JPEG,2610.78930664
vgg/fc7_relu,1411,val_3565.JPEG,2495.39599609
vgg/fc7_relu,1411,val_6772.JPEG,2488.85058594
vgg/fc7_relu,1411,val_9669.JPEG,2466.30175781
vgg/fc7_relu,1412,val_6457.JPEG,3288.93383789
vgg/fc7_relu,1412,val_1809.JPEG,2838.72875977
vgg/fc7_relu,1412,val_2894.JPEG,2560.1640625
vgg/fc7_relu,1412,val_6564.JPEG,2543.40185547
vgg/fc7_relu,1412,val_8958.JPEG,2421.54101562
vgg/fc7_relu,1413,val_8069.JPEG,3303.01269531
vgg/fc7_relu,1413,val_4299.JPEG,3276.97094727
vgg/fc7_relu,1413,val_4302.JPEG,3195.58862305
vgg/fc7_relu,1413,val_3269.JPEG,3123.43286133
vgg/fc7_relu,1413,val_2721.JPEG,3039.55224609
vgg/fc7_relu,1414,val_7066.JPEG,5266.44433594
vgg/fc7_relu,1414,val_9870.JPEG,5210.79882812
vgg/fc7_relu,1414,val_1911.JPEG,4757.09277344
vgg/fc7_relu,1414,val_1135.JPEG,4640.51611328
vgg/fc7_relu,1414,val_8069.JPEG,4599.98388672
vgg/fc7_relu,1415,val_5496.JPEG,3220.5090332
vgg/fc7_relu,1415,val_6951.JPEG,2804.13378906
vgg/fc7_relu,1415,val_9634.JPEG,2721.48632812
vgg/fc7_relu,1415,val_4366.JPEG,2572.08544922
vgg/fc7_relu,1415,val_9915.JPEG,2524.93408203
vgg/fc7_relu,1416,val_1796.JPEG,3447.24829102
vgg/fc7_relu,1416,val_8768.JPEG,2981.22705078
vgg/fc7_relu,1416,val_2547.JPEG,2961.47509766
vgg/fc7_relu,1416,val_3858.JPEG,2754.86499023
vgg/fc7_relu,1416,val_5433.JPEG,2613.41210938
vgg/fc7_relu,1417,val_783.JPEG,5425.97314453
vgg/fc7_relu,1417,val_6926.JPEG,4401.203125
vgg/fc7_relu,1417,val_3185.JPEG,4207.63574219
vgg/fc7_relu,1417,val_9032.JPEG,3760.28100586
vgg/fc7_relu,1417,val_2472.JPEG,3617.48608398
vgg/fc7_relu,1418,val_8586.JPEG,5860.07568359
vgg/fc7_relu,1418,val_9695.JPEG,5540.37304688
vgg/fc7_relu,1418,val_1526.JPEG,5118.64550781
vgg/fc7_relu,1418,val_1142.JPEG,5006.47167969
vgg/fc7_relu,1418,val_7582.JPEG,4980.81835938
vgg/fc7_relu,1419,val_7083.JPEG,7380.63720703
vgg/fc7_relu,1419,val_3836.JPEG,4297.40234375
vgg/fc7_relu,1419,val_2547.JPEG,4283.31005859
vgg/fc7_relu,1419,val_8019.JPEG,4259.93505859
vgg/fc7_relu,1419,val_1027.JPEG,4239.18554688
vgg/fc7_relu,1420,val_4575.JPEG,3865.56298828
vgg/fc7_relu,1420,val_7267.JPEG,3583.09887695
vgg/fc7_relu,1420,val_4283.JPEG,3552.92919922
vgg/fc7_relu,1420,val_1012.JPEG,3060.09008789
vgg/fc7_relu,1420,val_5475.JPEG,3034.29248047
vgg/fc7_relu,1421,val_8683.JPEG,4794.17285156
vgg/fc7_relu,1421,val_7075.JPEG,4385.46386719
vgg/fc7_relu,1421,val_6815.JPEG,4384.17138672
vgg/fc7_relu,1421,val_9351.JPEG,4351.44921875
vgg/fc7_relu,1421,val_4130.JPEG,4297.84619141
vgg/fc7_relu,1422,val_2940.JPEG,5139.49707031
vgg/fc7_relu,1422,val_7532.JPEG,4778.26318359
vgg/fc7_relu,1422,val_8017.JPEG,4587.56640625
vgg/fc7_relu,1422,val_9646.JPEG,4422.61669922
vgg/fc7_relu,1422,val_4543.JPEG,4422.16552734
vgg/fc7_relu,1423,val_6857.JPEG,4413.16064453
vgg/fc7_relu,1423,val_4328.JPEG,2809.03369141
vgg/fc7_relu,1423,val_8348.JPEG,2396.62719727
vgg/fc7_relu,1423,val_8625.JPEG,2151.38525391
vgg/fc7_relu,1423,val_7300.JPEG,2043.44543457
vgg/fc7_relu,1424,val_4373.JPEG,2652.18530273
vgg/fc7_relu,1424,val_759.JPEG,2643.53857422
vgg/fc7_relu,1424,val_8363.JPEG,2577.25366211
vgg/fc7_relu,1424,val_966.JPEG,2530.36889648
vgg/fc7_relu,1424,val_6506.JPEG,2500.23535156
vgg/fc7_relu,1425,val_7110.JPEG,4288.48388672
vgg/fc7_relu,1425,val_3836.JPEG,3866.29931641
vgg/fc7_relu,1425,val_8714.JPEG,3575.26342773
vgg/fc7_relu,1425,val_7903.JPEG,3569.01171875
vgg/fc7_relu,1425,val_9996.JPEG,3332.25927734
vgg/fc7_relu,1426,val_3639.JPEG,4163.63232422
vgg/fc7_relu,1426,val_5270.JPEG,3844.07006836
vgg/fc7_relu,1426,val_8332.JPEG,3731.62255859
vgg/fc7_relu,1426,val_9683.JPEG,3718.42456055
vgg/fc7_relu,1426,val_5260.JPEG,3625.47998047
vgg/fc7_relu,1427,val_7996.JPEG,3082.41601562
vgg/fc7_relu,1427,val_1040.JPEG,2862.28295898
vgg/fc7_relu,1427,val_9992.JPEG,2850.32055664
vgg/fc7_relu,1427,val_3608.JPEG,2642.91552734
vgg/fc7_relu,1427,val_6289.JPEG,2560.36376953
vgg/fc7_relu,1428,val_5328.JPEG,5972.37939453
vgg/fc7_relu,1428,val_5806.JPEG,4771.61962891
vgg/fc7_relu,1428,val_5490.JPEG,4541.8125
vgg/fc7_relu,1428,val_1545.JPEG,4526.19824219
vgg/fc7_relu,1428,val_9572.JPEG,4481.21142578
vgg/fc7_relu,1429,val_9091.JPEG,3996.59082031
vgg/fc7_relu,1429,val_6698.JPEG,3640.88305664
vgg/fc7_relu,1429,val_9687.JPEG,3615.78588867
vgg/fc7_relu,1429,val_1105.JPEG,3548.93139648
vgg/fc7_relu,1429,val_345.JPEG,3435.92993164
vgg/fc7_relu,1430,val_7237.JPEG,3354.37597656
vgg/fc7_relu,1430,val_7157.JPEG,3286.13110352
vgg/fc7_relu,1430,val_5005.JPEG,3115.65136719
vgg/fc7_relu,1430,val_7770.JPEG,3091.6394043
vgg/fc7_relu,1430,val_337.JPEG,2946.28369141
vgg/fc7_relu,1431,val_1365.JPEG,3419.76489258
vgg/fc7_relu,1431,val_1089.JPEG,3391.51098633
vgg/fc7_relu,1431,val_668.JPEG,2894.66088867
vgg/fc7_relu,1431,val_2439.JPEG,2667.49584961
vgg/fc7_relu,1431,val_2337.JPEG,2583.66235352
vgg/fc7_relu,1432,val_3640.JPEG,6991.28173828
vgg/fc7_relu,1432,val_3945.JPEG,5116.51220703
vgg/fc7_relu,1432,val_2148.JPEG,4724.46435547
vgg/fc7_relu,1432,val_9573.JPEG,4683.26660156
vgg/fc7_relu,1432,val_1526.JPEG,4360.69824219
vgg/fc7_relu,1433,val_3139.JPEG,4986.78564453
vgg/fc7_relu,1433,val_6426.JPEG,4938.25634766
vgg/fc7_relu,1433,val_2560.JPEG,4321.07177734
vgg/fc7_relu,1433,val_105.JPEG,4283.17529297
vgg/fc7_relu,1433,val_7532.JPEG,4211.30371094
vgg/fc7_relu,1434,val_7903.JPEG,3165.76123047
vgg/fc7_relu,1434,val_550.JPEG,3151.21362305
vgg/fc7_relu,1434,val_5280.JPEG,2920.26245117
vgg/fc7_relu,1434,val_8670.JPEG,2721.45800781
vgg/fc7_relu,1434,val_6489.JPEG,2618.91723633
vgg/fc7_relu,1435,val_56.JPEG,4962.30371094
vgg/fc7_relu,1435,val_6510.JPEG,4100.39111328
vgg/fc7_relu,1435,val_991.JPEG,3916.11328125
vgg/fc7_relu,1435,val_7450.JPEG,3911.30859375
vgg/fc7_relu,1435,val_8826.JPEG,3615.05200195
vgg/fc7_relu,1436,val_9112.JPEG,6017.89990234
vgg/fc7_relu,1436,val_6025.JPEG,5320.24609375
vgg/fc7_relu,1436,val_3443.JPEG,4966.55322266
vgg/fc7_relu,1436,val_6292.JPEG,4861.65283203
vgg/fc7_relu,1436,val_9782.JPEG,4710.91601562
vgg/fc7_relu,1437,val_378.JPEG,8568.58398438
vgg/fc7_relu,1437,val_8756.JPEG,6955.7578125
vgg/fc7_relu,1437,val_1090.JPEG,6890.140625
vgg/fc7_relu,1437,val_9496.JPEG,6224.31884766
vgg/fc7_relu,1437,val_7505.JPEG,5994.28027344
vgg/fc7_relu,1438,val_3832.JPEG,4462.83154297
vgg/fc7_relu,1438,val_9734.JPEG,4293.32324219
vgg/fc7_relu,1438,val_5539.JPEG,4154.12011719
vgg/fc7_relu,1438,val_6422.JPEG,3956.62158203
vgg/fc7_relu,1438,val_6292.JPEG,3546.79736328
vgg/fc7_relu,1439,val_4234.JPEG,5837.88525391
vgg/fc7_relu,1439,val_4723.JPEG,5684.41699219
vgg/fc7_relu,1439,val_6909.JPEG,4256.65722656
vgg/fc7_relu,1439,val_3248.JPEG,4152.54101562
vgg/fc7_relu,1439,val_5703.JPEG,4081.08129883
vgg/fc7_relu,1440,val_2580.JPEG,4311.51904297
vgg/fc7_relu,1440,val_8198.JPEG,4009.50854492
vgg/fc7_relu,1440,val_5495.JPEG,3705.26586914
vgg/fc7_relu,1440,val_5288.JPEG,3504.70751953
vgg/fc7_relu,1440,val_5032.JPEG,3418.01831055
vgg/fc7_relu,1441,val_444.JPEG,4827.20898438
vgg/fc7_relu,1441,val_1245.JPEG,4697.07568359
vgg/fc7_relu,1441,val_9268.JPEG,4682.49121094
vgg/fc7_relu,1441,val_701.JPEG,4654.84619141
vgg/fc7_relu,1441,val_6130.JPEG,4380.75
vgg/fc7_relu,1442,val_3016.JPEG,6452.75683594
vgg/fc7_relu,1442,val_6706.JPEG,4912.94775391
vgg/fc7_relu,1442,val_9307.JPEG,4909.11230469
vgg/fc7_relu,1442,val_3105.JPEG,4525.20654297
vgg/fc7_relu,1442,val_9278.JPEG,4491.3125
vgg/fc7_relu,1443,val_4568.JPEG,4972.91796875
vgg/fc7_relu,1443,val_9749.JPEG,4547.25585938
vgg/fc7_relu,1443,val_2667.JPEG,3998.00268555
vgg/fc7_relu,1443,val_7109.JPEG,3976.14575195
vgg/fc7_relu,1443,val_640.JPEG,3759.81079102
vgg/fc7_relu,1444,val_3359.JPEG,6115.23876953
vgg/fc7_relu,1444,val_8563.JPEG,4954.50244141
vgg/fc7_relu,1444,val_1843.JPEG,4527.71728516
vgg/fc7_relu,1444,val_3595.JPEG,4429.15039062
vgg/fc7_relu,1444,val_8577.JPEG,4301.02001953
vgg/fc7_relu,1445,val_6497.JPEG,7398.90722656
vgg/fc7_relu,1445,val_8625.JPEG,5980.81054688
vgg/fc7_relu,1445,val_1001.JPEG,5096.76904297
vgg/fc7_relu,1445,val_436.JPEG,5014.32861328
vgg/fc7_relu,1445,val_6921.JPEG,4856.04101562
vgg/fc7_relu,1446,val_1215.JPEG,4195.90136719
vgg/fc7_relu,1446,val_4158.JPEG,3811.62719727
vgg/fc7_relu,1446,val_4430.JPEG,3667.81860352
vgg/fc7_relu,1446,val_351.JPEG,3604.15136719
vgg/fc7_relu,1446,val_7454.JPEG,3561.52172852
vgg/fc7_relu,1447,val_8116.JPEG,4401.94189453
vgg/fc7_relu,1447,val_5007.JPEG,4381.72363281
vgg/fc7_relu,1447,val_7582.JPEG,3730.21289062
vgg/fc7_relu,1447,val_3052.JPEG,3510.39599609
vgg/fc7_relu,1447,val_8724.JPEG,3291.53198242
vgg/fc7_relu,1448,val_1365.JPEG,3383.39819336
vgg/fc7_relu,1448,val_1181.JPEG,2390.26757812
vgg/fc7_relu,1448,val_7325.JPEG,2268.18237305
vgg/fc7_relu,1448,val_7372.JPEG,2157.76806641
vgg/fc7_relu,1448,val_3859.JPEG,2151.40112305
vgg/fc7_relu,1449,val_6857.JPEG,4887.54931641
vgg/fc7_relu,1449,val_3370.JPEG,4865.20751953
vgg/fc7_relu,1449,val_727.JPEG,4753.73535156
vgg/fc7_relu,1449,val_6132.JPEG,4659.53027344
vgg/fc7_relu,1449,val_7048.JPEG,4572.16015625
vgg/fc7_relu,1450,val_2077.JPEG,4526.18359375
vgg/fc7_relu,1450,val_7202.JPEG,4412.72119141
vgg/fc7_relu,1450,val_4165.JPEG,3671.38769531
vgg/fc7_relu,1450,val_7732.JPEG,3665.13867188
vgg/fc7_relu,1450,val_6698.JPEG,3465.56274414
vgg/fc7_relu,1451,val_2014.JPEG,5412.69140625
vgg/fc7_relu,1451,val_8173.JPEG,5244.36035156
vgg/fc7_relu,1451,val_3463.JPEG,4991.23388672
vgg/fc7_relu,1451,val_1011.JPEG,4950.45800781
vgg/fc7_relu,1451,val_9535.JPEG,4945.70654297
vgg/fc7_relu,1452,val_1088.JPEG,4706.58007812
vgg/fc7_relu,1452,val_660.JPEG,4639.86425781
vgg/fc7_relu,1452,val_9146.JPEG,4451.96191406
vgg/fc7_relu,1452,val_5988.JPEG,3767.67919922
vgg/fc7_relu,1452,val_9414.JPEG,3706.75415039
vgg/fc7_relu,1453,val_902.JPEG,3676.51318359
vgg/fc7_relu,1453,val_3215.JPEG,3564.23730469
vgg/fc7_relu,1453,val_8516.JPEG,2604.84667969
vgg/fc7_relu,1453,val_5265.JPEG,2594.94946289
vgg/fc7_relu,1453,val_4859.JPEG,2582.51342773
vgg/fc7_relu,1454,val_1746.JPEG,4233.76171875
vgg/fc7_relu,1454,val_5943.JPEG,4122.82910156
vgg/fc7_relu,1454,val_1546.JPEG,3752.19604492
vgg/fc7_relu,1454,val_8811.JPEG,3331.26171875
vgg/fc7_relu,1454,val_9915.JPEG,3272.50610352
vgg/fc7_relu,1455,val_3037.JPEG,4514.66943359
vgg/fc7_relu,1455,val_3565.JPEG,4107.47216797
vgg/fc7_relu,1455,val_5767.JPEG,4014.55249023
vgg/fc7_relu,1455,val_3303.JPEG,3845.28564453
vgg/fc7_relu,1455,val_1012.JPEG,3659.69018555
vgg/fc7_relu,1456,val_9569.JPEG,3412.92553711
vgg/fc7_relu,1456,val_7490.JPEG,3035.85668945
vgg/fc7_relu,1456,val_582.JPEG,2939.37719727
vgg/fc7_relu,1456,val_5368.JPEG,2877.65673828
vgg/fc7_relu,1456,val_6864.JPEG,2689.24902344
vgg/fc7_relu,1457,val_7859.JPEG,4429.71582031
vgg/fc7_relu,1457,val_6684.JPEG,4285.31738281
vgg/fc7_relu,1457,val_9528.JPEG,4230.33886719
vgg/fc7_relu,1457,val_7441.JPEG,3957.93310547
vgg/fc7_relu,1457,val_8756.JPEG,3904.64404297
vgg/fc7_relu,1458,val_2721.JPEG,4844.72265625
vgg/fc7_relu,1458,val_4299.JPEG,4804.15283203
vgg/fc7_relu,1458,val_8193.JPEG,3433.70092773
vgg/fc7_relu,1458,val_159.JPEG,3366.07617188
vgg/fc7_relu,1458,val_6225.JPEG,3357.57495117
vgg/fc7_relu,1459,val_733.JPEG,3362.16943359
vgg/fc7_relu,1459,val_7048.JPEG,3317.78344727
vgg/fc7_relu,1459,val_1217.JPEG,2654.81542969
vgg/fc7_relu,1459,val_4794.JPEG,2166.29858398
vgg/fc7_relu,1459,val_7385.JPEG,1871.52783203
vgg/fc7_relu,1460,val_6698.JPEG,4364.36425781
vgg/fc7_relu,1460,val_7371.JPEG,3377.13720703
vgg/fc7_relu,1460,val_7727.JPEG,2738.43359375
vgg/fc7_relu,1460,val_2865.JPEG,2704.44604492
vgg/fc7_relu,1460,val_4021.JPEG,2633.58276367
vgg/fc7_relu,1461,val_2697.JPEG,4035.67578125
vgg/fc7_relu,1461,val_9954.JPEG,2912.19067383
vgg/fc7_relu,1461,val_8280.JPEG,2592.34301758
vgg/fc7_relu,1461,val_3640.JPEG,2455.98413086
vgg/fc7_relu,1461,val_5285.JPEG,2404.55517578
vgg/fc7_relu,1462,val_6951.JPEG,4518.45751953
vgg/fc7_relu,1462,val_8173.JPEG,4074.41162109
vgg/fc7_relu,1462,val_5542.JPEG,4033.55834961
vgg/fc7_relu,1462,val_1365.JPEG,4011.15527344
vgg/fc7_relu,1462,val_2417.JPEG,3933.90356445
vgg/fc7_relu,1463,val_999.JPEG,5306.88720703
vgg/fc7_relu,1463,val_7572.JPEG,4094.66357422
vgg/fc7_relu,1463,val_590.JPEG,4006.32641602
vgg/fc7_relu,1463,val_1734.JPEG,3648.74291992
vgg/fc7_relu,1463,val_8337.JPEG,3574.50292969
vgg/fc7_relu,1464,val_5767.JPEG,5622.18115234
vgg/fc7_relu,1464,val_4894.JPEG,5156.12402344
vgg/fc7_relu,1464,val_276.JPEG,5066.32470703
vgg/fc7_relu,1464,val_6899.JPEG,4970.23779297
vgg/fc7_relu,1464,val_1135.JPEG,4877.37255859
vgg/fc7_relu,1465,val_2128.JPEG,3060.06274414
vgg/fc7_relu,1465,val_2099.JPEG,2635.33056641
vgg/fc7_relu,1465,val_3538.JPEG,2617.20556641
vgg/fc7_relu,1465,val_6067.JPEG,2554.86279297
vgg/fc7_relu,1465,val_7413.JPEG,2349.79003906
vgg/fc7_relu,1466,val_1090.JPEG,5204.32568359
vgg/fc7_relu,1466,val_2117.JPEG,4346.04101562
vgg/fc7_relu,1466,val_3952.JPEG,3994.94091797
vgg/fc7_relu,1466,val_2830.JPEG,3831.79980469
vgg/fc7_relu,1466,val_4762.JPEG,3733.97900391
vgg/fc7_relu,1467,val_5097.JPEG,4287.23242188
vgg/fc7_relu,1467,val_4157.JPEG,3623.8059082
vgg/fc7_relu,1467,val_1533.JPEG,3351.85961914
vgg/fc7_relu,1467,val_8701.JPEG,3161.94799805
vgg/fc7_relu,1467,val_6469.JPEG,3152.68164062
vgg/fc7_relu,1468,val_1215.JPEG,3953.10766602
vgg/fc7_relu,1468,val_5658.JPEG,2203.26293945
vgg/fc7_relu,1468,val_7701.JPEG,2146.70117188
vgg/fc7_relu,1468,val_1464.JPEG,1787.81298828
vgg/fc7_relu,1468,val_7083.JPEG,1739.0411377
vgg/fc7_relu,1469,val_3897.JPEG,5113.25
